time,open,high,low,close,Volume,Volume MA,RSI,Plot,Tops,Bottoms,Bearish Divergence2,Bullish Divergence2,Bullish Divergence2,Bearish Divergence2,Bearish Divergence2,Bullish Divergence2,Bearish Divergence2,Bullish Divergence2
1675212300,39.6465,39.6483,39.6456,39.6483,5893.16,6490.68050000007,37.42598443789365,-0.009857049028397964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675212600,39.6456,39.6465,39.6455,39.6455,3087.42,6480.7300000000705,34.47308543231249,-0.010239764782954202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675212900,39.6455,39.648,39.6455,39.6461,6785.67,6480.494500000071,35.64483995378178,-0.01064425486771267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675213200,39.6455,39.6493,39.64,39.6407,7549.23,6465.95500000007,30.379517388915502,-0.01132276264521085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675213500,39.6493,39.6493,39.64,39.64,3130.71,6415.80850000007,29.765708046386052,-0.012339021301288184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675213800,39.6419,39.6419,39.64,39.6414,6798.03,6408.89850000007,32.69468958686444,-0.012924276397989333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675214100,39.6404,39.6404,39.64,39.64,3515.54,6219.02700000007,31.289451043809294,-0.013235587879526355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675214400,39.65,39.6592,39.6414,39.6417,7076.49,6186.084500000071,34.94584867905404,-0.013298522137797659,-0.013298522137797659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675214700,39.6414,39.6419,39.64,39.641,3053,5896.208500000071,34.14022869792829,-0.013095709859564202,NaN,-0.013095709859564202,NaN,-0.013095709859564202,NaN,NaN,NaN,-0.013095709859564202,NaN,NaN
1675215000,39.6419,39.6419,39.62,39.62,15014.71,6302.03600000007,19.566826143198014,-0.014970917179744254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675215300,39.6141,39.6193,39.612,39.612,6871.65,6272.77950000007,16.65083655604191,-0.019187638120853532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675215600,39.612,39.612,39.602,39.6037,13025.05,6606.376000000069,14.274071568012857,-0.023913543562688617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675215900,39.6092,39.6092,39.602,39.6028,3551.3,6459.248500000069,14.040043611368134,-0.02827028889408662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675216200,39.6032,39.6092,39.602,39.6092,7161.22,6640.82450000007,23.628983376392313,-0.03080865767643983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675216500,39.6092,39.6092,39.602,39.6042,7633.66,6622.237000000069,21.601603599677375,-0.0323059360008094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675221300,39.6049,39.6049,39.6049,39.6049,3248.23,6477.872500000069,22.60281994241312,-0.03354409348046074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675221600,39.6023,39.603,39.6023,39.603,6160,6425.8855000000685,21.789415436378675,-0.034253073386518756,-0.034253073386518756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675221900,39.6021,39.6092,39.6021,39.6092,3313.38,6294.755000000068,30.569828702024637,-0.03398555427353415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03398555427353415,NaN,NaN
1675222200,39.6045,39.6045,39.6001,39.6031,7819.3,6214.130000000068,27.32005029491033,-0.03337880649188877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675222500,39.6002,39.6028,39.6002,39.6011,6702.96,6369.535500000069,26.331670191127955,-0.03333876229317312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03333876229317312
1675222800,39.605,39.6419,39.605,39.6419,3468.25,6248.290000000068,58.95455318165334,-0.029021002512099207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675223100,39.6419,39.6419,39.6023,39.6057,6433.08,6415.5730000000685,41.425956446129,-0.024844139399079843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675223400,39.6204,39.6419,39.6204,39.6419,3773.05,6264.942000000069,55.63227729220108,-0.02128864673356991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675223700,39.6202,39.6211,39.62,39.6211,3277.13,6051.33700000007,48.37262941611679,-0.016709895270906324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675224000,39.6224,39.6293,39.6224,39.6293,7085.97,6249.1000000000695,51.082734261701866,-0.01420068262643652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675224300,39.6423,39.6592,39.6234,39.6234,6277.4,6223.0685000000685,49.08614887171048,-0.011841389957935919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675224600,39.6592,39.6592,39.6329,39.6511,6574.23,6376.003000000069,57.48739828920866,-0.007663605762450213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675224900,39.63,39.6592,39.63,39.63,3558.17,6200.087000000069,50.63356125828859,-0.00363871549764995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675225200,39.6306,39.6592,39.6306,39.6592,3671.33,6231.003500000069,58.081730617769296,0.00037110730137840625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675225500,39.6324,39.6592,39.63,39.6592,7404.07,5850.47150000007,58.08173061776929,0.006447083537286312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675225800,39.6326,39.6693,39.6326,39.6406,6936.99,5853.73850000007,52.25717094902046,0.009261759989741658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675226100,39.6409,39.6409,39.6409,39.6409,3457.45,5375.358500000069,52.34018829908853,0.009519705766699284,NaN,0.009519705766699284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675226400,39.6435,39.6592,39.6064,39.6064,8044.13,5600.00000000007,43.06596719721093,0.006171613799920286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675226700,39.6076,39.6592,39.601,39.6592,4455.03,5464.69050000007,55.934760159333365,0.005319798803070698,0.005319798803070698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675227000,39.6329,39.6592,39.63,39.6592,9131.85,5539.6000000000695,55.934760159333365,0.009905106787451353,NaN,NaN,NaN,0.009905106787451353,0.009905106787451353,NaN,NaN,NaN,NaN,NaN
1675227300,39.6318,39.6592,39.6318,39.6344,6527.83,5703.58000000007,49.802706625955864,0.010888943200729766,NaN,0.010888943200729766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675227600,39.637,39.6592,39.6318,39.6318,3287.52,5559.95600000007,49.19381360095894,0.008778504912225758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675227900,39.657,39.6593,39.635,39.636,3389.57,5563.7655000000705,50.25190965151018,0.007185988422038214,0.007185988422038214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675228200,39.636,39.6593,39.636,39.6593,10531.83,5699.392000000071,55.756773714676555,0.008623549383235037,NaN,0.008623549383235037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675228500,39.6367,39.6593,39.6002,39.6003,13391.73,6033.83050000007,42.83208312104301,0.006059170861163534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675228800,39.6002,39.6033,39.6001,39.6017,13487.25,6534.78050000007,43.16872691412113,-0.0018154782196298706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675229100,39.6492,39.6592,39.6012,39.6592,3833.79,6404.81600000007,54.912312084599606,-0.0020371065230861906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675229400,39.61,39.61,39.6012,39.6014,7086.13,6570.470000000069,44.87414951756175,-0.0022177650233395725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675229700,39.603,39.6494,39.603,39.6494,6476.92,6730.45950000007,52.62013066574393,-0.0033202597075930236,-0.0033202597075930236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675230000,39.6593,39.6593,39.6591,39.6593,2595.78,6505.95000000007,54.054121364917435,0.0016807800850114994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675230300,39.6592,39.6593,39.6492,39.6495,7324.66,6558.31300000007,52.364591924893155,0.005589634329007389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675230600,39.6593,39.6593,39.6492,39.6492,9835.34,6721.368500000071,52.31068962955606,0.007571851324185178,NaN,0.007571851324185178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675230900,39.65,39.65,39.6,39.6,14148.11,7250.865500000071,44.263506534584785,0.0040574500034448275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675231200,39.6,39.6484,39.6,39.6,6168.55,7375.726500000072,44.263506534584785,-0.0036935739163056003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675231500,39.6119,39.6474,39.6009,39.6467,7332.95,7372.170500000071,52.3353223279016,-0.005024633581992914,-0.005024633581992914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675231800,39.6462,39.6491,39.6205,39.6206,9345.2,7492.581000000073,48.139283201395166,-0.003937007159779761,NaN,-0.003937007159779761,NaN,NaN,NaN,NaN,NaN,-0.003937007159779761,NaN,NaN
1675232100,39.6205,39.6483,39.55,39.55,28773.37,8758.377000000071,39.02476358911317,-0.012773681090519467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675232400,39.55,39.6471,39.5129,39.5129,31951.32,9953.736500000072,35.24797851183688,-0.03039659475564759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675232700,39.5129,39.556,39.51,39.51,8863.31,10174.150500000072,34.963138384365706,-0.04789147970780812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675233000,39.59,39.6192,39.5109,39.5601,8257.89,10130.452500000072,43.463208805381605,-0.05630284682183691,-0.05630284682183691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675233300,39.5899,39.6292,39.58,39.62,6759.23,10142.022500000074,51.60688192630361,-0.05117079207165735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675233600,39.59,39.6292,39.59,39.6284,8400.31,10397.662000000073,52.63718229610798,-0.0396857886917781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675233900,39.628,39.6431,39.628,39.6431,58849.31,13170.649000000074,54.46425337887297,-0.027908998990163067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675234200,39.6393,39.6393,39.6,39.6092,6526.37,12970.376000000075,49.702537073844816,-0.020298261577837158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675234500,39.6,39.6192,39.6,39.6025,7278.83,12664.731000000074,48.794543017492956,-0.01819331486449389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675234800,39.6004,39.6193,39.6004,39.6123,7904.93,12385.615000000074,50.226848146624434,-0.016024605617383166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675235100,39.6105,39.6193,39.58,39.5918,13983.53,12893.102000000074,47.249504087485874,-0.015220461953311221,NaN,-0.015220461953311221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675235400,39.5992,39.5992,39.5702,39.5892,3734.94,12725.542500000072,46.870021007590516,-0.01674349932213277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675235700,39.5891,39.5891,39.54,39.5412,16917.57,13247.575000000073,40.41637559941956,-0.022843167140894148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675236000,39.5401,39.5692,39.54,39.5556,9723.77,13603.974500000073,42.9540768970313,-0.03074736483397958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675236300,39.5556,39.5692,39.511,39.511,12444.39,13859.961000000074,37.61106366021613,-0.039635154411589046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675236600,39.5691,39.5692,39.525,39.5692,13053.53,14020.870500000074,46.894234493214185,-0.04477763936738083,-0.04477763936738083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675236900,39.5591,39.5791,39.5151,39.5791,6318.2,13629.375000000076,48.30335461625178,-0.04143429735735207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675237200,39.54,39.5792,39.54,39.56,11573.91,13899.643000000075,45.77952252521038,-0.039269955618783436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675237500,39.5602,39.5991,39.56,39.57,11369.74,14101.482500000075,47.33115297073451,-0.038043948348692236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675237800,39.57,39.5992,39.5604,39.5992,7239.02,13996.173500000074,51.67949735987661,-0.032699116628671324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675238100,39.5992,39.6,39.585,39.585,12770.48,13196.029000000073,49.53761605260022,-0.026627092064759453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675238400,39.585,39.6092,39.585,39.593,8361.38,12016.532000000074,50.77540221097476,-0.022191281073002583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675238700,39.59,39.6,39.5629,39.5809,11296.23,12138.178000000074,48.8246717866816,-0.018876181629670537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675239000,39.5892,39.5892,39.5611,39.5692,8968.44,12173.705500000075,46.9465126104344,-0.018462160060513093,NaN,-0.018462160060513093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675239300,39.5692,39.5692,39.5611,39.5618,10424.26,12356.957000000075,45.7478571674865,-0.01985228504188065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675239600,39.5617,39.5692,39.5151,39.5204,24724.15,13173.149000000074,39.64865791603991,-0.025634085584751703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675239900,39.539,39.539,39.5201,39.5291,12642.12,10862.789500000075,41.41625307999799,-0.033168899088093354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675240200,39.5219,39.5291,39.5205,39.5291,12026.56,11137.799000000075,41.416253079997986,-0.037818832161066136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675240500,39.5291,39.5291,39.52,39.5291,13249.79,11436.347000000076,41.416253079997986,-0.04103204852553405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675240800,39.5202,39.5391,39.5202,39.5391,13443.97,11713.299000000075,43.78010726011249,-0.04207430711703504,-0.04207430711703504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675241100,39.527,39.5491,39.527,39.5491,11344.86,11581.365500000076,46.121342160804275,-0.0403949612775442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675241400,39.5491,39.5592,39.5401,39.5492,9854.17,11887.327000000076,46.14549463915654,-0.037600469158331706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675241700,39.555,39.5671,39.5391,39.5391,32600.84,12671.490500000076,44.000111951998676,-0.03599107712297091,NaN,-0.03599107712297091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675242000,39.5271,39.5331,39.5271,39.5271,12107.31,12790.667500000076,41.529649339396826,-0.0365489769797645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675242300,39.5291,39.5291,39.527,39.5271,8353.33,12586.114500000076,41.529649339396826,-0.03778019152995586,-0.03778019152995586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675242600,39.5291,39.5431,39.5177,39.5391,25372.31,13202.053500000076,45.10428912235024,-0.03710426732713526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675242900,39.5391,39.5391,39.53,39.5391,12015.26,13486.906500000076,45.10428912235024,-0.03494162997961742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675243200,39.5391,39.5491,39.53,39.5474,12580.28,13537.225000000075,47.67059599796361,-0.03201189467446306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675243500,39.5459,39.6393,39.5401,39.6,10227.89,13480.132500000076,60.3280433577249,-0.023209510854009234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675243800,39.6,39.6693,39.5178,39.596,16613.34,13948.848500000076,59.15622651675219,-0.01114766919943823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675244100,39.5754,39.7193,39.5754,39.62,10012.69,13810.959000000079,63.71085693209371,0.00044432247324490554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675244400,39.7093,39.7394,39.63,39.69,14512.13,14118.496500000078,73.12446131390163,0.01899313534349783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675244700,39.682,39.7294,39.6018,39.7289,10870.91,14097.230500000078,76.73605465247107,0.044275126434425445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675245000,39.7154,39.7289,39.6412,39.7289,13430.85,14320.351000000077,76.73605465247107,0.06748449824768449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675245300,39.7154,39.729,39.68,39.7154,5928.46,14095.561000000078,72.79857710654439,0.08352872872164196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675245600,39.7154,39.7999,39.71,39.71,12324.9,13475.598500000076,71.22426344129042,0.09323669287222897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675245900,39.7178,39.7394,39.701,39.7011,19108.93,13798.939000000077,68.59145465972045,0.09833605724568614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675246200,39.7011,39.7494,39.66,39.7494,12870.41,13841.131500000076,74.17144311273029,0.10516849539622264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675246500,39.7,39.7999,39.7,39.7254,17131.67,14035.225500000077,67.73227268568753,0.11176213411655248,NaN,0.11176213411655248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675246800,39.7213,39.7254,39.6657,39.673,7328.74,13729.464000000076,56.25016270238672,0.10796941887947592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675247100,39.686,39.7254,39.6601,39.7152,14449.38,13884.690000000079,61.857999535556466,0.10274076791557557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675247400,39.6701,39.72,39.67,39.72,10365.29,13910.246000000077,62.44761641081233,0.10219695784838903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675247700,39.68,39.7154,39.67,39.676,11163.94,12838.401000000078,54.17964914461433,0.09666501947948822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675248000,39.6701,39.7099,39.6353,39.6502,16590.03,13062.537000000078,49.99942468310103,0.08421338804013233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675248300,39.7,39.7193,39.6502,39.6502,4552.47,12872.494000000079,49.99942468310103,0.07090495532750686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675248600,39.705,39.7254,39.705,39.7098,10111.58,12109.457500000079,58.56451196412481,0.0656615805948174,0.0656615805948174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675248900,39.7254,39.7295,39.7254,39.7254,11423.34,12079.861500000077,60.473101556906336,0.06836400901999931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675249200,39.7266,39.7395,39.7098,39.7098,8004.79,11851.087000000078,57.61510855647096,0.06970086171358666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675249500,39.7098,39.7395,39.7098,39.7289,12500.05,11964.695000000076,60.10138917536187,0.07030420704338644,NaN,0.07030420704338644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675249800,39.711,39.7395,39.6994,39.6994,5170.18,11392.537000000077,54.758636986268954,0.06892989390212229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675250100,39.6946,39.6993,39.67,39.6891,11733.91,11478.598000000076,52.987493331417504,0.06306794938377244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675250400,39.6892,39.6892,39.6632,39.68,4983.33,11002.158000000076,51.40551785192956,0.05580718420209351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675250700,39.67,39.689,39.67,39.689,6310.05,10774.115000000074,52.90314625748053,0.049472637072427175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675251000,39.6703,39.6891,39.6703,39.6801,8188.05,10511.975000000075,51.2219987833329,0.04395596754287524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675251300,39.6888,39.6894,39.6803,39.6894,13127.39,10871.921500000075,52.90609402549245,0.03917313743128348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675251600,39.6803,39.6894,39.6803,39.689,6534.75,10582.414000000075,52.82162137859181,0.03587392348003976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675251900,39.689,39.689,39.672,39.6889,14626.73,10358.304000000076,52.798924811500385,0.0328300084981106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675252200,39.689,39.6994,39.6735,39.6994,13487.58,10389.162500000075,54.98603035985631,0.031116182095856797,0.031116182095856797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675252500,39.6736,39.7093,39.6736,39.7093,10257.56,10045.457000000077,57.008718022383476,0.03146877731672721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675252800,39.7093,39.7093,39.6781,39.7093,9256.95,10141.867500000077,57.008718022383476,0.03238099226740329,NaN,0.03238099226740329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675253100,39.7094,39.7099,39.6794,39.6895,7479.47,9793.372000000078,51.62770891647823,0.03073691046800537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675253400,39.6891,39.7194,39.6891,39.6891,11092.96,9829.755500000076,51.521906919455546,0.02706875427511948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675253700,39.6891,39.7194,39.6891,39.705,7052.18,9624.167500000076,55.43174240796697,0.025443871390056036,0.025443871390056036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675254000,39.705,39.7193,39.6891,39.715,11273.05,9358.318500000076,57.74023050185939,0.02648322002987384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675254300,39.7193,39.7194,39.6891,39.7193,15702.19,9915.804500000075,58.730123587485345,0.028432227424952366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675254600,39.6913,39.7193,39.6913,39.7193,8641.22,9842.286500000077,58.73012358748535,0.030066842019469825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675254900,39.7,39.7194,39.7,39.7194,5340.87,9538.163000000077,58.7561803801213,0.03101456615430484,NaN,0.03101456615430484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675255200,39.7194,39.7194,39.7,39.7102,11198.83,9697.865000000074,55.29708500119827,0.030489262859928878,NaN,NaN,0.030489262859928878,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675255500,39.715,39.7194,39.7,39.7193,10913.41,9618.533000000076,57.935041873264815,0.029720042298958783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675255800,39.7192,39.7194,39.6933,39.7106,11812.56,9950.652000000076,54.61670922177312,0.02881878957887097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675256100,39.7106,39.7299,39.6757,39.685,18665.02,10297.207500000075,46.22646381417129,0.024338753951562486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
