time,open,high,low,close,Volume,Volume MA,RSI,Plot,Tops,Bottoms,Bearish Divergence2,Bullish Divergence2,Bullish Divergence2,Bearish Divergence2,Bearish Divergence2,Bullish Divergence2,Bearish Divergence2,Bullish Divergence2
1675409700,39.73,39.73,39.69,39.69,2632,2407.6,42.90589594658278,-0.007613859291417729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675410000,39.69,39.7,39.68,39.68,3620,2462.1,39.19056406845286,-0.010531029153708108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675410300,39.69,39.7,39.68,39.68,2884,2445.4,39.19056406845286,-0.013701488686559547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675410600,39.68,39.69,39.67,39.68,2764,2538.3,39.19056406845286,-0.016029618714065295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675410900,39.67,39.68,39.65,39.68,3336,2653.2,39.190564068452865,-0.01767121097552565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675411200,39.67,39.68,39.67,39.67,1393,2610.05,35.10216504344531,-0.019761124880317046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675411500,39.67,39.68,39.65,39.65,6927,2929.5,28.662049218122036,-0.024188729711349943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675411800,39.65,39.67,39.64,39.65,6316,3182.8,28.662049218122036,-0.029392901428880354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675412100,39.66,39.67,39.64,39.67,4053,3345.3,41.1781207458618,-0.031125634236100447,-0.031125634236100447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675412400,39.65,39.67,39.65,39.66,1993,3318.75,37.6237391688124,-0.031123652540369497,NaN,-0.031123652540369497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675412700,39.67,39.67,39.65,39.65,1836,3282.15,34.42380473732376,-0.032778331214323955,NaN,NaN,-0.032778331214323955,NaN,NaN,NaN,-0.032778331214323955,NaN,NaN,NaN
1675413000,39.65,39.67,39.65,39.65,2553,3341.65,34.42380473732376,-0.03470701312631981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675413300,39.65,39.66,39.65,39.66,1355,3306.35,40.31142389783248,-0.03481750566064837,-0.03481750566064837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675413600,39.65,39.66,39.64,39.65,3478,3230.05,36.7573804589921,-0.03450758240850518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675413900,39.65,39.66,39.63,39.66,3522,3264.45,42.24136471654363,-0.03387166725681795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675414200,39.65,39.66,39.64,39.66,2696,3350.3,42.24136471654362,-0.0319819936826608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675414500,39.66,39.66,39.65,39.66,2302,3394.9,42.24136471654362,-0.03013705529634393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675414800,39.66,39.66,39.65,39.66,1868,3392.6,42.24136471654362,-0.02834818262084504,NaN,-0.02834818262084504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675415100,39.66,39.66,39.63,39.63,5873,3199.45,31.292173005319512,-0.029640717202798497,NaN,NaN,NaN,NaN,NaN,NaN,-0.029640717202798497,NaN,NaN,NaN
1675415400,39.64,39.64,39.62,39.63,4682,3304.15,31.292173005319498,-0.03333314242539882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675415700,39.62,39.63,39.61,39.62,2467,3295.9,28.442112492969713,-0.036852934674255156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675416000,39.63,39.63,39.61,39.61,2730,3251.4,25.901555788461295,-0.041203527709356674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675416300,39.63,39.63,39.6,39.62,3796,3297,32.4039465781307,-0.04414355538310884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675416600,39.62,39.62,39.61,39.62,1952,3256.4,32.4039465781307,-0.04493862157262103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675416900,39.61,39.62,39.61,39.62,2104,3194.8,32.4039465781307,-0.04504991904249131,-0.04504991904249131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675417200,39.61,39.62,39.61,39.62,3366,3293.45,32.4039465781307,-0.04462412814102577,NaN,-0.04462412814102577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675417500,39.61,39.62,39.61,39.61,3389,3116.55,28.983001723908785,-0.04478877302226959,NaN,NaN,NaN,NaN,NaN,NaN,-0.04478877302226959,NaN,NaN,NaN
1675417800,39.62,39.7,39.6,39.61,6835,3142.5,28.983001723908785,-0.04541422736583682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675418100,39.6,39.65,39.6,39.6,5937,3236.7,25.82146382998883,-0.04639382828517743,-0.04639382828517743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675418400,39.6,39.62,39.6,39.62,3434,3308.75,39.933825064053075,-0.045626431079477156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675418700,39.61,39.65,39.6,39.62,5626,3498.25,39.933825064053075,-0.04249222262756633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675419000,39.62,39.68,39.62,39.67,10136,3877.4,61.287797635733675,-0.034519571203442484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675419300,39.65,39.69,39.65,39.66,6729,4146.1,56.92871815211829,-0.02385378287188224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675419600,39.67,39.68,39.64,39.64,3547,4149.55,49.366219328235275,-0.01824517813518331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675419900,39.64,39.66,39.64,39.65,4362,4191.55,52.74628080239672,-0.014649542243158169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675420200,39.65,39.68,39.64,39.65,3878,4250.65,52.74628080239672,-0.010659243156748313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675420500,39.66,39.68,39.64,39.67,3032,4287.15,59.082026307238586,-0.005399238974429831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675420800,39.65,39.68,39.65,39.68,2142,4300.85,61.83724534683178,0.0018013791977400015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675421100,39.65,39.67,39.65,39.66,3317,4173.05,54.00493104221705,0.006415895757303149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675421400,39.66,39.68,39.66,39.67,1867,4032.3,56.94158452422889,0.008951784097993229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675421700,39.68,39.69,39.65,39.66,3601,4089,53.278254061430665,0.010836462490716287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675422000,39.65,39.67,39.65,39.66,2112,4058.1,53.27825406143066,0.011183595980970858,NaN,0.011183595980970858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675422300,39.67,39.67,39.65,39.65,1827,3959.65,49.57900380827423,0.010322259255199476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675422600,39.66,39.66,39.64,39.64,4049,4064.5,46.12971778406283,0.007518074050846103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675422900,39.64,39.68,39.63,39.64,6686,4293.6,46.12971778406283,0.0042294598211826025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675423200,39.66,39.66,39.64,39.64,4083,4329.45,46.12971778406283,0.0016046237682916672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675423500,39.64,39.65,39.64,39.64,1188,4219.4,46.12971778406283,-0.0004702269656423519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675423800,39.64,39.65,39.63,39.65,3895,4072.4,50.739388900609164,-0.0010844938048087027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675424100,39.65,39.65,39.62,39.62,7020,4126.55,39.75019389865601,-0.003565561158294515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675424400,39.63,39.64,39.62,39.63,5365,4223.1,44.096525682348876,-0.007481010017447271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675424700,39.63,39.64,39.61,39.62,4262,4154.9,40.91772440780176,-0.01046377164446352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675425000,39.62,39.64,39.61,39.63,4154,3855.8,45.17400463609282,-0.012681615290421342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675425300,39.63,39.63,39.61,39.63,2316,3635.15,45.17400463609282,-0.013268631106295836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675425600,39.63,39.63,39.62,39.63,2787,3597.15,45.17400463609282,-0.013577396612692284,-0.013577396612692284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675425900,39.62,39.66,39.62,39.65,2754,3516.75,53.53540797601252,-0.011652015402695486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675426200,39.65,39.65,39.61,39.64,4723,3559,49.47272297444281,-0.009004431978834965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675426500,39.62,39.64,39.62,39.64,3388,3576.8,49.47272297444281,-0.007833782561093305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675426800,39.63,39.65,39.63,39.64,3081,3623.75,49.47272297444281,-0.006827331750051773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675427100,39.64,39.65,39.63,39.64,4027,3659.25,49.47272297444281,-0.0059609964174696375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675427400,39.64,39.66,39.63,39.65,1890,3660.4,54.1525123767089,-0.004208096777886982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675427700,39.65,39.66,39.63,39.65,2170,3588.85,54.1525123767089,-0.001780603822516767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675428000,39.65,39.67,39.64,39.64,2221,3594.3,48.89987378367784,-0.000864634626154511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675428300,39.65,39.67,39.63,39.65,4838,3744.85,53.7328669650956,-0.00013716190764350854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675428600,39.64,39.66,39.63,39.66,7863,3935.55,58.00974982165174,0.0024465791456700905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675428900,39.65,39.67,39.64,39.65,5316,3867.05,52.757738865884534,0.004442938046008474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675429200,39.65,39.67,39.65,39.67,5860,3955.9,60.466796877123855,0.0069622716607812465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675429500,39.66,39.67,39.66,39.66,2400,4016.5,55.58289956196592,0.00986266382667013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675429800,39.67,39.69,39.66,39.69,3594,4001.45,64.77486135090274,0.01403402236809646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675430100,39.68,39.69,39.67,39.68,2585,3779.7,60.29559373104804,0.019153523756930548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675430400,39.67,39.68,39.67,39.67,2973,3660.1,56.11655672251016,0.02093421733126155,NaN,0.02093421733126155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675430700,39.67,39.68,39.66,39.66,2817,3587.85,52.21890453746738,0.020079231707530443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675431000,39.67,39.69,39.64,39.66,10296,3894.95,52.21890453746738,0.018174852183484858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675431300,39.67,39.68,39.64,39.66,3133,3935.8,52.21890453746738,0.016475701381758457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675431600,39.66,39.67,39.65,39.66,4532,4023.05,52.21890453746738,0.014956704591605138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675431900,39.65,39.67,39.65,39.67,5683,4169.5,56.301336488546326,0.014601828895912359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675432200,39.66,39.67,39.65,39.65,5269,4196.8,47.55078844925025,0.01315170456622369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675432500,39.65,39.66,39.64,39.64,2323,4143.55,43.878607498405344,0.008848563464110486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675432800,39.65,39.65,39.64,39.64,1662,4072.6,43.878607498405344,0.004370442868540721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675433100,39.64,39.66,39.64,39.65,3501,4046.3,48.491902499188456,0.0018178297925330635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675433400,39.64,39.65,39.63,39.64,2851,4094.35,44.548254332980505,-0.00020289630708722874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675433700,39.64,39.65,39.63,39.64,5138,4242.75,44.54825433298051,-0.0027897237733794013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675434000,39.65,39.65,39.63,39.63,2655,4264.45,40.7086618520304,-0.005790759061465766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675434300,39.63,39.65,39.62,39.63,3798,4212.45,40.7086618520304,-0.00908219226347901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675434600,39.64,39.64,39.62,39.63,4060,4022.3,40.7086618520304,-0.01155768983216196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675434900,39.62,39.63,39.6,39.61,6149,4063.95,33.49687639362267,-0.015378115333990031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675435200,39.62,39.63,39.6,39.62,4026,3972.25,39.28827225863219,-0.019202638916550083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675435500,39.63,39.63,39.61,39.61,4863,4095.4,35.91960976934379,-0.021980789160297748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675435800,39.62,39.63,39.61,39.62,7206,4276,41.33646789952539,-0.023907216688793052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675436100,39.62,39.62,39.6,39.61,6400,4466.75,37.88739959294657,-0.025144439507773134,-0.025144439507773134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675436400,39.62,39.63,39.6,39.63,9280,4782.1,47.34946412626774,-0.02482086767560697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675436700,39.62,39.63,39.6,39.61,4659,4874.2,40.67629323425814,-0.024284646017861154,NaN,-0.024284646017861154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675437000,39.62,39.62,39.61,39.62,3504,4534.6,44.86069300539295,-0.024594395205831846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675437300,39.61,39.63,39.59,39.6,7512,4753.55,38.944223645357184,-0.025563653813766015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675437600,39.61,39.62,39.6,39.62,3839,4718.9,46.53752115762593,-0.026031837834905956,-0.026031837834905956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675437900,39.62,39.62,39.59,39.61,5392,4704.35,43.61666101754698,-0.0250954863930532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675438200,39.61,39.62,39.59,39.61,5611,4721.45,43.61666101754698,-0.025082675860810453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675438500,39.61,39.63,39.59,39.62,4195,4815.05,47.44237595094334,-0.0237801350361843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675438800,39.61,39.62,39.61,39.62,2893,4876.6,47.44237595094334,-0.02148189529501241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675439100,39.61,39.62,39.61,39.62,1819,4792.5,47.44237595094334,-0.019436464148157615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675439400,39.61,39.64,39.61,39.61,5433,4921.6,43.735957066639635,-0.018619173254265084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675439700,39.61,39.62,39.61,39.62,3556,4842.5,48.10232802097986,-0.017766673841386506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675440000,39.62,39.63,39.61,39.62,4001,4909.8,48.10232802097986,-0.015889544658897237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675440300,39.62,39.65,39.61,39.65,8694,5154.6,59.1360224443342,-0.01121769073709618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675440600,39.66,39.68,39.64,39.65,5251,5214.15,59.136022444334195,-0.00440973798145643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675440900,39.67,39.68,39.64,39.65,1967,5005.05,59.136022444334195,0.0009739228773910085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675441200,39.65,39.69,39.65,39.67,2374,4922.45,65.28199513376596,0.007193108269906228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675441500,39.66,39.67,39.63,39.63,5178,4938.2,49.30887488571149,0.009970735266838237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675441800,39.65,39.66,39.63,39.66,4739,4814.85,57.6736313192974,0.011026676876552342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675442100,39.66,39.66,39.64,39.64,4619,4725.8,51.56467426745174,0.012734588207933141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675442400,39.64,39.66,39.64,39.65,3449,4434.25,54.17814208803577,0.012921180483767232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675442700,39.65,39.66,39.64,39.65,5237,4463.15,54.178142088035784,0.013926275387606834,NaN,0.013926275387606834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675443000,39.65,39.66,39.64,39.64,2739,4424.9,50.987431359026374,0.013548800534873257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675443300,39.65,39.65,39.64,39.65,1726,4135.6,53.91056956593427,0.013098623599266635,0.013098623599266635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675443600,39.64,39.66,39.64,39.66,2117,4049.5,56.69215945084915,0.014608857708673807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675443900,39.66,39.66,39.64,39.65,3859,3972.85,53.23235075639132,0.015625510924859313,NaN,0.015625510924859313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675444200,39.64,39.65,39.63,39.64,4383,3911.45,49.94954415331617,0.014231741873457155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675444500,39.65,39.66,39.63,39.63,3091,3856.25,46.838828189920996,0.010965383425633083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675444800,39.64,39.65,39.62,39.63,3675,3895.35,46.838828189920996,0.007275144730096982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675445100,39.63,39.65,39.63,39.64,3049,3956.85,50.41984281556367,0.005307144207835584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675445400,39.64,39.66,39.63,39.64,2695,3819.95,50.41984281556367,0.00471095137936246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675445700,39.64,39.66,39.63,39.63,3484,3816.35,46.76630213595385,0.003183951563431434,0.003183951563431434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675446000,39.64,39.67,39.64,39.66,2752,3753.9,56.86467632448275,0.0039636836323393935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675446300,39.65,39.67,39.65,39.67,3277,3483.05,59.61478971697755,0.00855393642412696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675446600,39.66,39.68,39.66,39.67,2017,3321.35,59.61478971697755,0.013058476042686198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675446900,39.67,39.69,39.65,39.66,4516,3448.8,55.510288480368786,0.015432494844355446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675447200,39.68,39.69,39.65,39.66,3613,3510.75,55.510288480368786,0.016110455980531804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675447500,39.66,39.67,39.65,39.66,5021,3502.9,55.51028848036879,0.016457937679800166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675447800,39.67,39.67,39.66,39.66,2426,3387.25,55.51028848036879,0.01654255539011367,NaN,0.01654255539011367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675448100,39.66,39.68,39.66,39.66,4609,3386.75,55.51028848036879,0.016420275878625247,0.016420275878625247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675448400,39.67,39.68,39.66,39.67,2232,3325.9,59.54491137185712,0.017143085862027972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675448700,39.67,39.69,39.67,39.68,1876,3157.85,63.14432994459243,0.0195253959616602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675449000,39.68,39.69,39.67,39.68,4299,3235.85,63.144329944592414,0.022174768253281747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675449300,39.67,39.68,39.67,39.67,3025,3300.8,57.23805782781565,0.022991851134759708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675449600,39.67,39.68,39.67,39.68,2075,3298.7,61.15132899274867,0.023369789576105256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675449900,39.68,39.68,39.67,39.68,1106,3161.05,61.15132899274867,0.02440497562845142,NaN,0.02440497562845142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675450200,39.68,39.68,39.67,39.67,2365,3060.15,55.283866803591756,0.023932235178535155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675450500,39.67,39.68,39.66,39.67,2542,3032.7,55.283866803591756,0.022283568562276666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675450800,39.67,39.67,39.65,39.67,4405,3069.2,55.283866803591756,0.02073792584835934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675451100,39.67,39.68,39.66,39.66,3493,3091.4,49.36768864008812,0.01828512877335435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675451400,39.67,39.68,39.66,39.67,5182,3215.75,54.59988969023114,0.016155065938733455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675451700,39.66,39.67,39.66,39.66,3606,3221.85,49.13215801677664,0.014302105930115671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675452000,39.66,39.67,39.65,39.67,3128,3240.65,54.08397304832946,0.012687384162260496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675452300,39.66,39.68,39.65,39.67,4803,3316.95,54.08397304832946,0.012283225364575996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675452600,39.67,39.67,39.66,39.67,1223,3277.25,54.083973048329455,0.011826582394970083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675452900,39.66,39.67,39.66,39.66,3248,3213.85,48.22107865678003,0.010328516046065349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675453200,39.67,39.68,39.66,39.66,3945,3230.45,48.22107865678004,0.008031589256959262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675453500,39.67,39.68,39.66,39.67,3541,3156.45,54.003830031082394,0.007146016497343635,0.007146016497343635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675453800,39.66,39.67,39.66,39.67,2471,3158.7,54.003830031082394,0.007376297202827306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675454100,39.68,39.68,39.67,39.68,1501,3003.3,59.27827811290699,0.008478135200587994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675454400,39.67,39.69,39.66,39.69,3376,3060.5,63.754339676252584,0.011255621582125883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675454700,39.67,39.69,39.66,39.67,3417,3137.55,51.55002318411776,0.012297900288723723,NaN,0.012297900288723723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675455000,39.67,39.68,39.66,39.66,1688,3007,46.73296659685448,0.009958027129345452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675455300,39.67,39.68,39.66,39.67,2263,2968.9,51.60324522358041,0.008011324374280876,0.008011324374280876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675455600,39.67,39.69,39.66,39.68,5844,3157.35,55.941451206713936,0.008405705188978575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675455900,39.68,39.69,39.67,39.68,1631,3183.6,55.94145120671394,0.00962429125863951,NaN,0.00962429125863951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675456200,39.68,39.7,39.67,39.67,2305,3180.6,50.67347305084156,0.00946390135994966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675456500,39.67,39.68,39.67,39.68,2434,3175.2,55.21524309519484,0.009230366547686285,NaN,NaN,NaN,NaN,NaN,0.009230366547686285,NaN,NaN,0.009230366547686285,NaN
1675456800,39.67,39.68,39.66,39.67,3107,3110.3,50.23411153527695,0.008942207097646059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
